X;Y;facility_id;facility_name;facility_other_names;sub_site_name;sub_site_other_names;facility_type;primary_commodity;commodities_products;facility_equipment;production_start;production_end;activity_status;activity_status_year;surface_area_sq_km;concession_area_sq_km;country;GID_0;GID_1;GID_2;GID_3;GID_4;source_id;comment;;;;;
115.9784554;-0.564095777;COM01029.02;PT Gunungbayan Pratamacoal;;Block 2;;Mine;Coal;Bituminous coal;;;;;;;;Indonesia;IDN;;;;;det_1519;;;;;;
117.2923791;0.148330221;COM01030.01;PT Indominco Mandiri;;Block 1;;Mine;Coal;Coal;;;;;;;;Indonesia;IDN;;;;;det_1531;;;;;;
117.3713643;0.126430472;COM01030.02;PT Indominco Mandiri;;CPP4;;Mine;Coal;Coal;;;;;;;;Indonesia;IDN;;;;;det_1531;;;;;;
117.1859508;-0.641212932;COM01033.01;PT Internasional Prima Coal;;Bantuas;;Mine;Coal;Coal;;;;;;;;Indonesia;IDN;;;;;det_1514;;;;;;
117.5852055;0.817906826;COM01036.01;PT Kaltim Prima Coal;;Bengalon;;Mine;Coal;Bituminous coal;Open pit;;;;;;76.21;Indonesia;IDN;;;;;det_1510;;;;;;
117.5253095;0.562595605;COM01036.02;PT Kaltim Prima Coal;;Sangatta;;Mine;Coal;Bituminous coal, Sub-bituminous coal;Open pit;;;;;;;Indonesia;IDN;;;;;det_1510;;;;;;
115.7065446;-0.549410863;COM01048.01;PT Trubaindo Coal Mining;;Block 1;;Mine;Coal;Coal;;;;;;;;Indonesia;IDN;;;;;det_1531;;;;;;
115.692756;-0.731697409;COM01048.02;PT Trubaindo Coal Mining;;Blok 2 Barat Sim 3000;;Mine;Coal;Coal;;;;;;;;Indonesia;IDN;;;;;det_1531;;;;;;
114.4174124;-0.989287114;COM01049.01;PT Tuah Turangga Agung;;PT Asmin Bara Bronang;ABB, Asmin Bara Jaan, ABJ;Mine;Coal;Thermal coal;;2013;;;;;;Indonesia;IDN;;;;;det_1538;Located in Kapuas dan Murung Raya, Kalimantan Tengah;;;;;
114.4830464;-1.111984081;COM01049.02;PT Tuah Turangga Agung;;PT Telen Orbit Prima;TOP, PT Tuah Turangga Agung;Mine;Coal;Thermal coal;;2010;;;;;;Indonesia;IDN;;;;;det_1538;;;;;;
114.6854828;-1.058787117;COM01049.04;PT Tuah Turangga Agung;;PT Suprabari Mapanindo Mineral;SMM;Mine;Coal;Coking coal;;2014;;;;;;Indonesia;IDN;;;;;det_1538;;;;;;
115.0932625;-0.965722264;COM01049.06;PT Tuah Turangga Agung;;PT Duta Nurcahya;DN, Duta Sejahtera, DS;Mine;Coal;Thermal coal;;2013;;;;;;Indonesia;IDN;;;;;det_1674;Located in Barito Utara, Kalimantan Tengah;;;;;
-66.49750571;-22.69439227;COM01053.01;Puna;;Pirquitas;;Mine;Silver;;;2009;;;;;;Argentina;ARG;;;;;det_1387;;;;;;
-66.25535665;-22.50374639;COM01053.02;Puna;;Chinchillas;;Mine;Silver;;Open pit;2018;;;;;;Argentina;ARG;;;;;det_1387;;;;;;
88.08995962;53.77645586;COM01064.01;Raspadskaya;;Raspadskaya;;Mine;Coal;Metallurgical coal;Underground;1973;;;;;;Russian Federation;RUS;;;;;det_1555;;;;;;
88.16999635;53.79922993;COM01064.02;Raspadskaya;;Razrez Raspadsky;Raspadsky;Mine;Coal;Metallurgical coal;Open pit;2004;;;;;;Russian Federation;RUS;;;;;det_1555;;;;;;
88.09300656;53.72892954;COM01064.04;Raspadskaya;;Raspadskaya-Koksovaya;;Mine;Coal;Metallurgical coal;Underground;2003;;;;;;Russian Federation;RUS;;;;;det_1555;;;;;;
-81.51252259;38.08311652;COM01079.01;Remington;;Stockburg 2;;Mine;Coal;Coal;;;;;;;;United States of America;USA;;;;;det_1398;;;;;;
-81.44232444;38.10322492;COM01079.02;Remington;;Deskins;;Mine;Coal;Coal;;;;;;;;United States of America;USA;;;;;det_1398;;;;;;
116.2487758;-21.7592091;COM01090.01;Robe River;;Robe Valley;Pannawonica, Mesa J, Mesa H;Mine;Iron;Iron;Open pit;;;;;;;Australia;AUS;;;;;det_1067;;;;;;
115.887079;-21.66961307;COM01090.02;Robe River;;Robe Valley - Mesa A;;Mine;Iron;Iron;Open pit;;;;;;;Australia;AUS;;;;;det_1067;;;;;;
118.7619174;-23.177568;COM01090.03;Robe River;;West Angelas;;Mine;Iron;Iron;Open pit;;;;;;;Australia;AUS;;;;;det_1067;;;;;;
27.32829754;-25.6713814;COM01105.01;Rustenburg;;Waterval;;Mine;Other (poly)-metallic;PGM;Underground;;;;;;;South Africa;ZAF;;;;;det_1601;;;;;;
27.21414542;-25.60155495;COM01105.02;Rustenburg;;Khuseleka 1;;Mine;Other (poly)-metallic;PGM;Underground;;;;;;;South Africa;ZAF;;;;;det_1601;;;;;;
27.25650778;-25.62393818;COM01105.03;Rustenburg;;Khuseleka 2;;Mine;Other (poly)-metallic;PGM;Underground;;;;;;;South Africa;ZAF;;;;;det_1601;;;;;;
27.29977381;-25.65071674;COM01105.04;Rustenburg;;Thembelani;;Mine;Other (poly)-metallic;PGM;Underground;;;;;;;South Africa;ZAF;;;;;det_1601;;;;;;
27.72961515;-26.94204489;COM01136.01;Sasol Sigma;;Mooikraal;;Mine;Coal;Coal;Underground;;;;;;;South Africa;ZAF;;;;;det_1581;;;;;;
-50.14168564;-6.077084996;COM01155.03;Serra Norte;;N5;;Mine;Iron;Iron;Open pit;;;;;;;Brazil;BRA;;;;;det_1162;;;;;;
-50.17857766;-6.054156891;COM01155.07;Serra Norte;;Carajas;;Mine;Iron;Iron;Open pit;;;;;;;Brazil;BRA;;;;;det_1619;;;;;;
113.0186776;36.37578488;COM01168.01;Shanxi Lu'an Mines;;Wangzhuang;;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
112.973441;36.36381537;COM01168.02;Shanxi Lu'an Mines;;Changcun;;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
113.018521;36.37022356;COM01168.03;Shanxi Lu'an Mines;;Yuwu;;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
113.0486186;36.43064236;COM01168.04;Shanxi Lu'an Mines;;Zhangcun;;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
113.0466327;36.49289045;COM01168.05;Shanxi Lu'an Mines;;Wuyang;;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
112.0787099;38.69099017;COM01168.06;Shanxi Lu'an Mines;;Luning;;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
112.8604801;36.09036488;COM01168.07;Shanxi Lu'an Mines;;Licun;Cilin, Cilin Mountain;Mine;Coal;Coal;Underground;;;;;;;China;CHN;;;;;det_1582;;;;;;
110.1672134;39.35512076;COM01174.01;Shendong Mines;;Bulianta;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.2263577;39.26031148;COM01174.02;Shendong Mines;;Daliuta-Huojitu;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.5204733;39.04335568;COM01174.03;Shendong Mines;;Yujialiang;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.0086923;39.21889824;COM01174.04;Shendong Mines;;Shangwan;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.0792424;39.22924748;COM01174.05;Shendong Mines;;Halagou;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
111.086393;38.9521062;COM01174.06;Shendong Mines;;Baode;Kangjiatan;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.1317191;39.41127636;COM01174.07;Shendong Mines;;Shigetai;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.1058987;39.45348763;COM01174.08;Shendong Mines;;Wulanmulun;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.173755;38.74322321;COM01174.09;Shendong Mines;;Jinjie;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1638;;;;;;
109.9746118;39.49701852;COM01174.10;Shendong Mines;;Bu’erta;Buertai;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
109.9184507;39.90012464;COM01174.11;Shendong Mines;;Wanli;Changhangou, Wanli No.1 Mine, Wanli Mines;Mine;Coal;Coal;Open pit;;;;;;;China;CHN;;;;;det_1377;;;;;;
110.0786169;39.49251853;COM01174.12;Shendong Mines;;Liuta;Liuta mine;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.0694349;39.47377271;COM01174.13;Shendong Mines;;Cuncaota No. 1;Cuncaota No. 1 mine;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
110.068386;39.47504926;COM01174.14;Shendong Mines;;Cuncaota No. 2;Cuncaota No. 2 mine;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
111.2264351;39.71922482;COM01174.15;Shendong Mines;;Huangyuchuan;Huangyuchuan Mine;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1637;;;;;;
109.8060718;39.92914116;COM01174.16;Shendong Mines;;Tanggonggou;;Mine;Coal;Coal;;;;;;;;China;CHN;;;;;det_1639;;;;;;
82.33928997;23.17995988;COM01210.01;South Eastern Coalfields Limited;;Chirimiri;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.98387297;23.20548366;COM01210.03;South Eastern Coalfields Limited;;Bisrampur;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
81.94204723;23.16824329;COM01210.06;South Eastern Coalfields Limited;;Jamuna;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
81.57239426;23.18209862;COM01210.07;South Eastern Coalfields Limited;;Sohagpur;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.71501332;22.32141561;COM01210.09;South Eastern Coalfields Limited;;Korba;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.6449736;22.34502543;COM01210.10;South Eastern Coalfields Limited;;Kusmunda;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.53191909;22.32784603;COM01210.11;South Eastern Coalfields Limited;;Dipka;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.5665448;22.34902941;COM01210.12;South Eastern Coalfields Limited;;Gevra;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.38872414;23.23376973;COM01210.14;South Eastern Coalfields Limited;;Korea;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.39279538;23.19475444;COM01210.15;South Eastern Coalfields Limited;;Driver;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.3629907;23.17652701;COM01210.16;South Eastern Coalfields Limited;;Kurasia;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.06860562;23.16045319;COM01210.17;South Eastern Coalfields Limited;;Amadand;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.11317541;23.23958063;COM01210.18;South Eastern Coalfields Limited;;Kurja;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.12175247;23.25846367;COM01210.19;South Eastern Coalfields Limited;;Bijuri;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
82.09302152;23.28157938;COM01210.20;South Eastern Coalfields Limited;;Baherabandh;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
81.94297996;23.1795603;COM01210.21;South Eastern Coalfields Limited;;Bhadra;;Mine;Coal;Coal;Underground;;;;;;;India;IND;;;;;det_1667;;;;;;
81.96890169;23.15520664;COM01210.22;South Eastern Coalfields Limited;;Kotma;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
81.98446323;23.17303854;COM01210.23;South Eastern Coalfields Limited;;Atul Bhardwaaj;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
81.58420613;23.1571448;COM01210.24;South Eastern Coalfields Limited;;Dhanpuri;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
81.55206253;23.14795085;COM01210.25;South Eastern Coalfields Limited;;Amlai;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1667;;;;;;
119.1388806;-30.96600822;COM01215.01;Southern Cross;;Copperhead;;Mine;Gold;Gold;;;;;;;;Australia;AUS;;;;;det_1462;;;;;;
119.331172;-31.23551388;COM01215.03;Southern Cross;;Frasers South;;Mine;Gold;Gold;;;;;;;;Australia;AUS;;;;;det_1462;;;;;;
119.5155534;-31.46446502;COM01215.04;Southern Cross;;Marvel Loch;;Mine;Gold;Gold;Underground;;;;;;;Australia;AUS;;;;;det_1462;;;;;;
119.5885882;-31.50453668;COM01215.05;Southern Cross;;Nevoria;;Mine;Gold;Gold;;;;;;;;Australia;AUS;;;;;det_1462;;;;;;
-81.34365896;46.66057755;COM01232.01;Sudbury Integrated Nickel Operations;;Fraser;;Mine;Nickel;Nickel;;;;;;;;Canada;CAN;;;;;det_1178;;;;;;
-80.79801536;46.66019764;COM01232.02;Sudbury Integrated Nickel Operations;;Nickel Rim South;;Mine;Nickel;Nickel;;;;;;;;Canada;CAN;;;;;det_1178;;;;;;
-73.68240081;61.68723075;COM01232.03;Sudbury Integrated Nickel Operations;;Raglan;;Mine;Nickel;Nickel;;;;;;;;Canada;CAN;;;;;det_1178;;;;;;
108.4177343;51.23579107;COM01233.01;SUEK Buryatia;;Nikolsky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
108.4870218;51.33351821;COM01233.02;SUEK Buryatia;;Tugnuisky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
87.03137274;54.22481937;COM01234.01;SUEK Kemerovo;;Kamyshansky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
86.15268275;54.65087637;COM01234.02;SUEK Kemerovo;;Kirov;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
86.20177702;54.64008697;COM01234.03;SUEK Kemerovo;;Komsomolets;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
86.24785822;54.59851618;COM01234.04;SUEK Kemerovo;;Polysaevskaya;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
86.27463836;54.64000251;COM01234.05;SUEK Kemerovo;;Ruban;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
87.10359435;54.17873807;COM01234.06;SUEK Kemerovo;;Taldinskaya-Zapadnaya 1;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
87.09729737;54.15976054;COM01234.07;SUEK Kemerovo;;Taldinskaya-Zapadnaya 2;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
86.95767892;54.22110605;COM01234.08;SUEK Kemerovo;;Yalevsky;;Mine;Coal;Hard coal;Underground;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
87.12395074;54.16292886;COM01234.09;SUEK Kemerovo;;Zarechny;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
132.9880772;51.12331101;COM01235.01;SUEK Khabarovsk;;Bureinsky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
132.978425;51.10565387;COM01235.02;SUEK Khabarovsk;;Pravoberezhny;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
91.14232338;53.69102501;COM01236.01;SUEK Khakassia;;Abakansky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
91.06657712;53.75688184;COM01236.02;SUEK Khakassia;;Chernogorsky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
91.4452855;53.60373351;COM01236.03;SUEK Khakassia;;Izykhsky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
91.38045974;53.30619238;COM01236.04;SUEK Khakassia;;Vostochno-Beisky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
91.16315229;53.77689855;COM01236.05;SUEK Khakassia;;Khakasskaya;;Mine;Coal;Hard coal;Underground;;2017;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
89.19226725;55.68076213;COM01237.01;SUEK Krasnoyarsk;;Berezovsky;;Mine;Coal;Brown coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
94.93828081;55.83484164;COM01237.02;SUEK Krasnoyarsk;;Borodinsky;;Mine;Coal;Brown coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
90.28098056;55.9803742;COM01237.03;SUEK Krasnoyarsk;;Nazarovsky;;Mine;Coal;Brown coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
131.7247613;44.19464526;COM01238.01;SUEK Primorye;;Nekkovy;;Mine;Coal;Hard coal;Open pit;2017;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
132.0731169;44.06027571;COM01238.02;SUEK Primorye;;Novoshakhtinskoye;;Mine;Coal;Brown coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
118.1978297;57.12141293;COM01239.01;SUEK Zabaikalye;;Apsatsky;;Mine;Coal;Hard coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
116.4023901;50.58580787;COM01239.02;SUEK Zabaikalye;;Kharanorsky;;Mine;Coal;Brown coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
113.0319298;51.63015044;COM01239.03;SUEK Zabaikalye;;Vostochny;;Mine;Coal;Brown coal;Open pit;;;;;;;Russian Federation;RUS;;;;;det_1553;;;;;;
103.7775113;-3.732899578;COM01257.01;Tanjung Enim;;Air Laya;TAL;Mine;Coal;Coal;;;;;;;28.66;Indonesia;IDN;;;;;det_1512;;;;;;
103.8174874;-3.741990432;COM01257.03;Tanjung Enim;;Banko Barat & Tengah;;Mine;Coal;Coal;;;;;;;;Indonesia;IDN;;;;;det_1512;;;;;;
115.7929244;-0.381370685;COM01269.01;Teguh Sinarabadi and Firman Ketaun Perkasa;;Teguh Sinarabadi;;Mine;Coal;Bituminous coal;;;;;;;35.05;Indonesia;IDN;;;;;det_1519;;;;;;
115.5571407;-0.474092995;COM01269.02;Teguh Sinarabadi and Firman Ketaun Perkasa;;Firman Ketaun Perkasa;;Mine;Coal;Bituminous coal;;;;;;;127.1;Indonesia;IDN;;;;;det_1519;;;;;;
20.0916898;64.92352252;COM01276.01;The Boliden Area;;Renström;;Mine;Zinc;Zinc, Copper, Lead, Gold, Silver;;;;;;;;Sweden;SWE;;;;;det_1124;;;;;;
18.55984067;65.06485401;COM01276.02;The Boliden Area;;Kristineberg;;Mine;Zinc;Zinc, Copper, Lead, Gold, Silver;;;;;;;;Sweden;SWE;;;;;det_1124;;;;;;
20.26297611;64.92178387;COM01276.03;The Boliden Area;;Kankberg;;Mine;Zinc;Gold, Tellurium;;;;;;;;Sweden;SWE;;;;;det_1124;;;;;;
19.53346563;65.05412892;COM01276.04;The Boliden Area;;Maurliden;;Mine;Zinc;Zinc, Copper, Lead, Gold, Silver;;;;;;;;Sweden;SWE;;;;;det_1124;;;;;;
20.38155568;64.8735153;COM01276.05;The Boliden Area;;Boliden;;Mine;Zinc;;;;;;;;;Sweden;SWE;;;;;det_1124;;;;;;
114.8562081;-0.412231267;COM01299.01;Tuhup;;Kohong;;Mine;Coal;Metallurgical coal;;;;;;;;Indonesia;IDN;;;;;det_1523;;;;;;
114.8019223;-0.616058947;COM01299.02;Tuhup;;Telakon;;Mine;Coal;Metallurgical coal;;;;;;;;Indonesia;IDN;;;;;det_1523;;;;;;
-80.65902631;40.15483383;COM01302.01;Tunnel Ridge Complex;;Prep plant;;Mine;Coal;Coal;;;;;;;;United States of America;USA;;;;;det_1411;;;;;;
-80.54812648;40.09767043;COM01302.02;Tunnel Ridge Complex;;Portal 16;;Mine;Coal;Coal;;;;;;;;United States of America;USA;;;;;det_1411;;;;;;
-117.1680679;41.21995923;COM01308.01;Twin Creeks Operation;;Twin Creeks Mine;;Mine;Gold;Gold;Open Pit, Underground;;;;;;;United States of America;USA;;;;;det_1595;;;;;;
-117.244333;41.21591703;COM01308.02;Twin Creeks Operation;;Turquoise Ridge;;Mine;Gold;Gold;Underground;;;;;;;United States of America;USA;;;;;det_1024;;;;;;
-43.94483299;-20.09094902;COM01329.01;Vargem Grande;;Tamandua;;Mine;Iron;Iron;Open pit;1993;;;;;;Brazil;BRA;;;;;det_1616;;;;;;
-43.92251195;-20.1170884;COM01329.02;Vargem Grande;;Capitao do Mato;;Mine;Iron;Iron;Open pit;1997;;;;;;Brazil;BRA;;;;;det_1616;;;;;;
-43.87770183;-20.15297731;COM01329.03;Vargem Grande;;Aboboras;;Mine;Iron;Iron;Open pit;2004;;;;;;Brazil;BRA;;;;;det_1616;;;;;;
74.13133314;15.340852;COM01330.01;Vedanta Goa mines;;Codli;;Mine;Iron;Iron ore;Open pit;;;;;;;India;IND;;;;;det_1309;;;;;;
74.07609513;15.47916602;COM01330.02;Vedanta Goa mines;;Sonshi;;Mine;Iron;Iron ore;Open pit;;;;;;;India;IND;;;;;det_1309;;;;;;
73.9485952;15.57725867;COM01330.03;Vedanta Goa mines;;Bicholim;;Mine;Iron;Iron ore;Open pit;;;;;;;India;IND;;;;;det_1309;;;;;;
151.0818375;-32.46742808;COM01354.01;Watagan;;Ashton;;Mine;Coal;Semi-soft coking coal;;;;;;;;Australia;AUS;;;;;det_1487;;;;;;
151.3068385;-32.8978774;COM01354.02;Watagan;;Austar;;Mine;Coal;semi-hard coking coal;;2006;;;;;;Australia;AUS;;;;;det_1487;;;;;;
151.6004451;-32.81488806;COM01354.03;Watagan;;Donaldson;Abel;Mine;Coal;Coal;;;;;;;;Australia;AUS;;;;;det_1487;;;;;;
141.6346971;-12.94868856;COM01355.01;Weipa;;Amrun;;Mine;Aluminium;Aluminium;Open pit;;;;;;;Australia;AUS;;;;;det_1065;;;;;;
141.82994;-12.52055747;COM01355.02;Weipa;;East Weipa and Andoom;;Mine;Aluminium;Aluminium;Open pit;;;;;;;Australia;AUS;;;;;det_1065;;;;;;
78.45542917;22.18427342;COM01363.01;Western Coalfields Limited;;Damua;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.50300516;22.19210711;COM01363.02;Western Coalfields Limited;;Ghodawari;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.67719245;22.17853752;COM01363.03;Western Coalfields Limited;;Moari;;Mine;Coal;Coal;Underground;;;;;;;India;IND;;;;;det_1503;;;;;;
78.68552992;22.19599723;COM01363.04;Western Coalfields Limited;;Barkuhi;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.76969644;22.18019958;COM01363.05;Western Coalfields Limited;;Umreth;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.77243952;22.19212162;COM01363.06;Western Coalfields Limited;;Parasia;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.95632069;22.27540659;COM01363.07;Western Coalfields Limited;;Urdhan;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.93774347;22.22915229;COM01363.08;Western Coalfields Limited;;Thisgora;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.89683327;22.21350161;COM01363.09;Western Coalfields Limited;;Mandla South;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.22953257;21.24201125;COM01363.10;Western Coalfields Limited;;Kamptee;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.21046236;21.25034627;COM01363.11;Western Coalfields Limited;;Inder;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.19179332;21.26547234;COM01363.12;Western Coalfields Limited;;Gondegaon;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.15539364;21.2728909;COM01363.13;Western Coalfields Limited;;Bhanegaon;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.14526376;21.28592131;COM01363.14;Western Coalfields Limited;;Singhori;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.04496765;21.32297125;COM01363.15;Western Coalfields Limited;;Patansaongi;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.12363369;21.29890508;COM01363.16;Western Coalfields Limited;;Silwara;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.24682896;20.87748307;COM01363.17;Western Coalfields Limited;;MakaDhokda;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.03806164;20.10930858;COM01363.18;Western Coalfields Limited;;Majri;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.05614347;20.02496313;COM01363.19;Western Coalfields Limited;;Wani North;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.07479847;19.99864228;COM01363.20;Western Coalfields Limited;;Neeljai 2;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.10171275;19.94261091;COM01363.21;Western Coalfields Limited;;Ghughus;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
78.83336048;19.96111453;COM01363.22;Western Coalfields Limited;;Ghonsa;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.11556289;19.89493806;COM01363.23;Western Coalfields Limited;;Mungoli;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.1369332;19.84730511;COM01363.24;Western Coalfields Limited;;Penganga;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.30247978;20.04276158;COM01363.25;Western Coalfields Limited;;Sector 4;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.26634506;20.06275717;COM01363.26;Western Coalfields Limited;;Bhatadi;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.31391672;20.02479966;COM01363.27;Western Coalfields Limited;;Padmapur;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.31118623;19.94608371;COM01363.28;Western Coalfields Limited;;Mahakali;;Mine;Coal;Coal;Underground;;;;;;;India;IND;;;;;det_1503;;;;;;
79.31000048;19.90561299;COM01363.29;Western Coalfields Limited;;Nandgaon;;Mine;Coal;Coal;Underground;;;;;;;India;IND;;;;;det_1503;;;;;;
79.30430666;19.92293453;COM01363.30;Western Coalfields Limited;;Chandrapur;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
79.34577309;19.83322613;COM01363.31;Western Coalfields Limited;;Ballarpur;;Mine;Coal;Coal;;;;;;;;India;IND;;;;;det_1503;;;;;;
